@relation tmp
@attribute att0 numeric
@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att64 numeric
@attribute att65 numeric
@attribute att66 numeric
@attribute att67 numeric
@attribute att68 numeric
@attribute att69 numeric
@attribute att70 numeric
@attribute att71 numeric
@attribute att72 numeric
@attribute att73 numeric
@attribute att74 numeric
@attribute att75 numeric
@attribute att76 numeric
@attribute att77 numeric
@attribute att78 numeric
@attribute att79 numeric
@attribute att80 numeric
@attribute att81 numeric
@attribute att82 numeric
@attribute att83 numeric
@attribute att84 numeric
@attribute att85 numeric
@attribute att86 numeric
@attribute att87 numeric
@attribute att88 numeric
@attribute att89 numeric
@attribute att90 numeric
@attribute att91 numeric
@attribute att92 numeric
@attribute att93 numeric
@attribute att94 numeric
@attribute att95 numeric
@attribute att96 numeric
@attribute att97 numeric
@attribute att98 numeric
@attribute att99 numeric
@attribute att100 numeric
@attribute att101 numeric
@attribute att102 numeric
@attribute att103 numeric
@attribute att104 numeric
@attribute att105 numeric
@attribute att106 numeric
@attribute att107 numeric
@attribute att108 numeric
@attribute att109 numeric
@attribute att110 numeric
@attribute att111 numeric
@attribute att112 numeric
@attribute att113 numeric
@attribute att114 numeric
@attribute att115 numeric
@attribute att116 numeric
@attribute att117 numeric
@attribute att118 numeric
@attribute att119 numeric
@attribute att120 numeric
@attribute att121 numeric
@attribute att122 numeric
@attribute att123 numeric
@attribute att124 numeric
@attribute att125 numeric
@attribute att126 numeric
@attribute att127 numeric
@attribute att128 numeric
@attribute att129 numeric
@attribute att130 numeric
@attribute att131 numeric
@attribute att132 numeric
@attribute att133 numeric
@attribute att134 numeric
@attribute att135 numeric
@attribute att136 numeric
@attribute att137 numeric
@attribute att138 numeric
@attribute att139 numeric
@attribute att140 numeric
@attribute att141 numeric
@attribute att142 numeric
@attribute att143 numeric
@attribute att144 numeric
@attribute att145 numeric
@attribute att146 numeric
@attribute att147 numeric
@attribute att148 numeric
@attribute att149 numeric
@attribute att150 numeric
@attribute att151 numeric
@attribute att152 numeric
@attribute att153 numeric
@attribute att154 numeric
@attribute att155 numeric
@attribute att156 numeric
@attribute att157 numeric
@attribute att158 numeric
@attribute att159 numeric
@attribute att160 numeric
@attribute att161 numeric
@attribute att162 numeric
@attribute att163 numeric
@attribute att164 numeric
@attribute att165 numeric
@attribute att166 numeric
@attribute att167 numeric
@attribute att168 numeric
@attribute att169 numeric
@attribute att170 numeric
@attribute att171 numeric
@attribute att172 numeric
@attribute att173 numeric
@attribute att174 numeric
@attribute att175 numeric
@attribute att176 numeric
@attribute att177 numeric
@attribute att178 numeric
@attribute att179 numeric
@attribute att180 numeric
@attribute att181 numeric
@attribute att182 numeric
@attribute att183 numeric
@attribute att184 numeric
@attribute att185 numeric
@attribute att186 numeric
@attribute att187 numeric
@attribute att188 numeric
@attribute att189 numeric
@attribute att190 numeric
@attribute att191 numeric
@attribute att192 numeric
@attribute att193 numeric
@attribute att194 numeric
@attribute att195 numeric
@attribute att196 numeric
@attribute att197 numeric
@attribute att198 numeric
@attribute att199 numeric
@attribute att200 numeric
@attribute att201 numeric
@attribute att202 numeric
@attribute att203 numeric
@attribute att204 numeric
@attribute att205 numeric
@attribute att206 numeric
@attribute att207 numeric
@attribute att208 numeric
@attribute att209 numeric
@attribute att210 numeric
@attribute att211 numeric
@attribute att212 numeric
@attribute att213 numeric
@attribute att214 numeric
@attribute att215 numeric
@attribute att216 numeric
@attribute att217 numeric
@attribute att218 numeric
@attribute att219 numeric
@attribute att220 numeric
@attribute att221 numeric
@attribute att222 numeric
@attribute att223 numeric
@attribute att224 numeric
@attribute att225 numeric
@attribute att226 numeric
@attribute att227 numeric
@attribute att228 numeric
@attribute att229 numeric
@attribute att230 numeric
@attribute att231 numeric
@attribute att232 numeric
@attribute att233 numeric
@attribute att234 numeric
@attribute att235 numeric
@attribute att236 numeric
@attribute att237 numeric
@attribute att238 numeric
@attribute att239 numeric
@attribute att240 numeric
@attribute att241 numeric
@attribute att242 numeric
@attribute att243 numeric
@attribute att244 numeric
@attribute att245 numeric
@attribute att246 numeric
@attribute att247 numeric
@attribute att248 numeric
@attribute att249 numeric
@attribute att250 numeric
@attribute att251 numeric
@attribute att252 numeric
@attribute att253 numeric
@attribute att254 numeric
@attribute att255 numeric
@attribute att256 numeric
@attribute att257 numeric
@attribute att258 numeric
@attribute att259 numeric
@attribute att260 numeric
@attribute att261 numeric
@attribute att262 numeric
@attribute att263 numeric
@attribute att264 numeric
@attribute att265 numeric
@attribute att266 numeric
@attribute att267 numeric
@attribute att268 numeric
@attribute att269 numeric
@attribute att270 numeric
@attribute att271 numeric
@attribute att272 numeric
@attribute att273 numeric
@attribute att274 numeric
@attribute att275 numeric
@attribute att276 numeric
@attribute att277 numeric
@attribute att278 numeric
@attribute att279 numeric
@attribute att280 numeric
@attribute att281 numeric
@attribute att282 numeric
@attribute att283 numeric
@attribute att284 numeric
@attribute att285 numeric
@attribute att286 numeric
@attribute att287 numeric
@attribute att288 numeric
@attribute att289 numeric
@attribute att290 numeric
@attribute att291 numeric
@attribute att292 numeric
@attribute att293 numeric
@attribute att294 numeric
@attribute att295 numeric
@attribute att296 numeric
@attribute att297 numeric
@attribute att298 numeric
@attribute att299 numeric
@attribute att300 numeric
@attribute att301 numeric
@attribute att302 numeric
@attribute att303 numeric
@attribute att304 numeric
@attribute att305 numeric
@attribute att306 numeric
@attribute att307 numeric
@attribute att308 numeric
@attribute att309 numeric
@attribute att310 numeric
@attribute att311 numeric
@attribute att312 numeric
@attribute att313 numeric
@attribute att314 numeric
@attribute att315 numeric
@attribute att316 numeric
@attribute att317 numeric
@attribute att318 numeric
@attribute att319 numeric
@attribute att320 numeric
@attribute att321 numeric
@attribute att322 numeric
@attribute att323 numeric
@attribute att324 numeric
@attribute att325 numeric
@attribute att326 numeric
@attribute att327 numeric
@attribute att328 numeric
@attribute att329 numeric
@attribute att330 numeric
@attribute att331 numeric
@attribute att332 numeric
@attribute att333 numeric
@attribute att334 numeric
@attribute att335 numeric
@attribute att336 numeric
@attribute att337 numeric
@attribute att338 numeric
@attribute att339 numeric
@attribute att340 numeric
@attribute att341 numeric
@attribute att342 numeric
@attribute att343 numeric
@attribute att344 numeric
@attribute att345 numeric
@attribute att346 numeric
@attribute att347 numeric
@attribute att348 numeric
@attribute att349 numeric
@attribute att350 numeric
@attribute att351 numeric
@attribute att352 numeric
@attribute att353 numeric
@attribute att354 numeric
@attribute att355 numeric
@attribute att356 numeric
@attribute att357 numeric
@attribute att358 numeric
@attribute att359 numeric
@attribute att360 numeric
@attribute att361 numeric
@attribute att362 numeric
@attribute att363 numeric
@attribute att364 numeric
@attribute att365 numeric
@attribute att366 numeric
@attribute att367 numeric
@attribute att368 numeric
@attribute att369 numeric
@attribute att370 numeric
@attribute att371 numeric
@attribute att372 numeric
@attribute att373 numeric
@attribute att374 numeric
@attribute att375 numeric
@attribute att376 numeric
@attribute att377 numeric
@attribute att378 numeric
@attribute att379 numeric
@attribute att380 numeric
@attribute att381 numeric
@attribute att382 numeric
@attribute att383 numeric
@attribute att384 numeric
@attribute att385 numeric
@attribute att386 numeric
@attribute att387 numeric
@attribute att388 numeric
@attribute att389 numeric
@attribute att390 numeric
@attribute att391 numeric
@attribute att392 numeric
@attribute att393 numeric
@attribute att394 numeric
@attribute att395 numeric
@attribute att396 numeric
@attribute att397 numeric
@attribute att398 numeric
@attribute att399 numeric
@attribute att400 numeric
@attribute att401 numeric
@attribute att402 numeric
@attribute att403 numeric
@attribute att404 numeric
@attribute att405 numeric
@attribute att406 numeric
@attribute att407 numeric
@attribute att408 numeric
@attribute att409 numeric
@attribute att410 numeric
@attribute att411 numeric
@attribute att412 numeric
@attribute att413 numeric
@attribute att414 numeric
@attribute att415 numeric
@attribute att416 numeric
@attribute att417 numeric
@attribute att418 numeric
@attribute att419 numeric
@attribute att420 numeric
@attribute att421 numeric
@attribute att422 numeric
@attribute att423 numeric
@attribute att424 numeric
@attribute att425 numeric
@attribute att426 numeric
@attribute att427 numeric
@attribute att428 numeric
@attribute att429 numeric
@attribute att430 numeric
@attribute att431 numeric
@attribute att432 numeric
@attribute att433 numeric
@attribute att434 numeric
@attribute att435 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47}
@data
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0179,0.0028,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0062,0.0,0.0,0.0,0.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059,0.0,0.0,0.0,0.0364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8889,1.0,0.7865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112,0.0,0.0,0.0,0.0112,0.0,0.0,0.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0112,0.0,0.0,0.0,0.0112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,3,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0507,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0343,0.0,0.0,0.0,0.0154,0.0,0.0,0.0,0.0138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0936,0.0,0.0,0.0,0.0053,0.0,0.0,0.0,0.1219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0181,0.0,0.0,0.0,0.1292,0.0005,0.0,0.0,0.1643,0.0,0.0,0.0,0.1479,0.0,0.0,0.0,0.0102,0.0,0.0,0.0,0.0021,0.0,0.0,0.0,0.0023,0.0,0.0,0.0,0.0961,0.0,0.0,0.0,0.0541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108,0.0,0.0,0.0,0.0837,0.0,0.0,0.0,0.0474,0.0019,0.0,0.0,0.003,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076,0.0,0.0,0.0,0.019,0.0084,0.0,0.0,0.0114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0634,0.0,0.0,0.0,0.0099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0189,0.0,0.0,0.0,0.1755,0.2109,0.1856,0.9268,0.0037,0.0005,0.0037,0.0,0.0,0.0,0.0,0.0,0.0053,0.0122,0.0052,0.0083,0.0005,0.0027,0.0005,0.0,0.0005,0.0011,0.0005,0.0,0.0005,0.0005,0.0,0.0,0.0085,0.0101,0.0084,0.0075,0.0005,0.0005,0.0,0.0,0.0011,0.0027,0.001,0.0149,0.0,0.0,0.0,0.0,0.0005,0.0011,0.0005,0.0,0.0,0.0,0.0,0.0,0.0032,0.0,0.0,0.0,0.0133,0.0032,0.0131,0.0165,0.0064,0.1187,0.0063,0.0413,0.0005,0.0005,0.0,0.0,0.0027,0.0,0.0,0.0,0.0011,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,0.5573,0.2945,0.5511,0.0909,0.0281,0.0208,0.0273,0.0,0.1172,0.0772,0.1154,0.0,0.0027,0.0011,0.0026,0.0,0.0016,0.0005,0.0016,0.0244,0.0016,0.0005,0.0016,0.0,0.0032,0.0176,0.0031,0.0,0.0016,0.0,0.0,0.0,0.0005,0.0005,0.0,0.0,0.0249,0.0256,0.0246,0.0165,0.0027,0.0,0.0,0.0,0.0255,0.1502,0.0252,0.0488,0.0127,0.0069,0.0126,0.2727,0.0005,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0027,0.0027,0.0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0138,0.0016,0.0083,0.0027,0.0909,0.0,0.0,0.0021,0.0,0.0,0.0,0.0005,0.0005,0.0,0.0,0.0011,0.008,0.001,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,2,0,4,9,0
0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.6667,1.0,1.0,0.8,1.0,0.8,1.0,1.0,1.0,1.3333,1.0,1.0,0.8,0.8,2.0,2.0,1.3333,0.6667,0.6667,0.8,0.6667,0.8,1.3333,1.3333,1.0,1.5,1.75,1.4,2.3333,2.3333,1.4,2.3333,2.3333,1.75,2.3333,2.3333,1.4,1.75,1.4,1.6,2.0,0.5867,0.0,0.0,0.0,0.0214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2726,0.0,0.0,0.0,0.3341,0.0,0.0,0.0,0.1577,0.0,0.0,0.0,0.0249,0.0,0.0,0.0,0.2891,0.0,0.0,0.0,0.3842,0.0,0.0,0.0,0.1321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118,0.0,0.0,0.0,0.0189,0.0,0.0,0.0,0.1664,0.0,0.0,0.0,0.0147,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0268,0.0,0.0,0.0,0.0102,0.0,0.0,0.0,0.0439,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0276,0.0,0.0,0.0,0.0105,0.0,0.0,0.0,0.0225,0.0,0.0,0.0,0.0179,0.0,0.0,0.0,0.0467,0.0,0.0,0.0,0.0242,0.0,0.0,0.0,0.0264,0.0,0.0,0.0,0.2773,0.0,0.0,0.0,0.2612,0.0,0.0,0.0,0.1376,0.0,0.0,0.0,0.1061,0.0,0.0,0.0,0.472,0.0,0.0,0.0,0.4706,0.0,0.0,0.0,0.1786,0.0,0.0,0.0,0.0309,0.0,0.0,0.0,0.1133,0.0,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092,0.0,0.0,0.0,0.3053,0.0,0.0,0.0,0.1966,0.0,0.0,0.0,0.3604,0.0,0.0,0.0,0.0138,0.0,0.0,0.0,0.0998,0.0,0.0,0.0,0.0151,0.0,0.0,0.0,0.0539,0.0,0.0,0.0,0.0979,0.0,0.0,0.0,0.3239,0.0,0.0,0.0,0.4046,0.625,0.4242,0.4242,0.0021,0.0363,0.0363,0.0,0.0012,0.0012,0.0,0.0,0.016,0.0145,0.0145,0.0,0.0095,0.0029,0.0029,0.0,0.002,0.007,0.007,0.0,0.0016,0.0146,0.0146,0.0,0.0071,0.0035,0.0035,0.0,0.0049,0.0005,0.0005,0.0,0.0516,0.0048,0.0048,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0002,0.0002,0.0002,0.0,0.0009,0.001,0.001,0.0,0.0015,0.0016,0.0016,0.0,0.0024,0.0024,0.0024,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0009,0.0006,0.0006,0.0,0.0001,0.0,0.0,0.0,0.0003,0.0003,0.0003,0.0,0.0039,0.0035,0.0035,0.0,0.0005,0.0008,0.0008,0.0,0.0015,0.0008,0.0008,0.0,0.0008,0.0008,0.0008,0.0,0.001,0.0625,0.0235,0.0235,0.001,0.0625,0.0245,0.0245,0.0083,0.0041,0.0041,0.0,0.0013,0.0006,0.0006,0.0,0.0025,0.0047,0.0047,0.0,0.0419,0.0331,0.0331,0.0,0.0025,0.0006,0.0006,0.0,0.2444,0.125,0.1993,0.1993,0.0687,0.0625,0.1055,0.1055,0.0003,0.0047,0.0047,0.0,0.0005,0.0006,0.0006,0.0,0.001,0.005,0.005,0.0,0.0049,0.0049,0.0,0.0,0.0002,0.0116,0.0116,0.0,0.0915,0.0309,0.0309,0.0,0.0045,0.0011,0.0011,0.0,0.0111,0.0041,0.0041,0.0,0.0001,0.0056,0.0056,0.0,0.0021,0.0025,0.0025,0.0,0.0001,0.0037,0.0037,0.0,0.0007,0.0625,0.006,0.006,0.0009,0.0009,0.0009,0.0,0.003,0.0012,0.0012,0.0,2,0,0,4,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117,0.0107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137,0.0,0.0,0.0,0.0006,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.84,0.9714,0.4496,0.4242,0.0442,0.0363,0.0363,0.0,0.0012,0.0012,0.0,0.0,0.0147,0.0145,0.0145,0.0,0.0029,0.0029,0.0,0.0,0.0049,0.007,0.007,0.0,0.0147,0.0146,0.0146,0.0,0.0025,0.0035,0.0035,0.0,0.02,0.0005,0.0005,0.0,0.02,0.0286,0.0049,0.0048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0002,0.0,0.0,0.0025,0.001,0.001,0.0,0.0016,0.0016,0.0,0.0,0.02,0.0024,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0003,0.0003,0.0,0.0074,0.0035,0.0035,0.0,0.0025,0.0008,0.0008,0.0,0.0008,0.0008,0.0,0.0,0.0008,0.0008,0.0,0.0,0.0074,0.0235,0.0235,0.0,0.0147,0.0245,0.0245,0.0,0.0049,0.0041,0.0041,0.0,0.0006,0.0006,0.0,0.0,0.0025,0.0047,0.0047,0.0,0.0221,0.0331,0.0331,0.0,0.0006,0.0006,0.0,0.0,0.06,0.2162,0.1993,0.1993,0.0934,0.1055,0.1055,0.0,0.0074,0.0047,0.0047,0.0,0.0006,0.0006,0.0,0.0,0.0098,0.005,0.005,0.0,0.0025,0.0049,0.0049,0.0,0.0049,0.0116,0.0116,0.0,0.02,0.0467,0.0309,0.0309,0.0011,0.0011,0.0,0.0,0.0025,0.0041,0.0041,0.0,0.0074,0.0056,0.0056,0.0,0.0025,0.0025,0.0025,0.0,0.0025,0.0037,0.0037,0.0,0.0025,0.006,0.006,0.0,0.0009,0.0009,0.0,0.0,0.02,0.0012,0.0012,0.0,3,0,0,5,0
